order_id,customer_name,category,sales,profit,region
CA-2016-121356,Shirley Jackson,Office Supplies,128.4,62.916,East
US-2017-147886,Dave Hallsten,Furniture,21.56,6.8992,West
CA-2017-104927,Alex Grayson,Office Supplies,25.92,9.072,Central
US-2017-107384,Theone Pippenger,Office Supplies,8.8,2.552,Central
CA-2017-161578,Rick Bensley,Office Supplies,158.9,7.945,West
CA-2014-162089,Mark Packer,Technology,251.944,88.1804,Central
CA-2015-156153,Carl Weiss,Office Supplies,7.56,0.3024,East
CA-2017-165008,Doug O'Connell,Office Supplies,295.056,106.9578,West
CA-2017-151750,Janet Martin,Office Supplies,13.748,-22.6842,Central
US-2016-164945,Cathy Armstrong,Office Supplies,134.272,46.9952,East
CA-2016-100510,Harry Marie,Furniture,10.02,4.4088,East
CA-2017-109085,Christine Kargatis,Furniture,455.97,-106.393,East
CA-2015-161242,Catherine Glotzbach,Office Supplies,11.76,5.7624,West
CA-2016-166653,Nora Pelletier,Office Supplies,63.968,19.99,East
US-2015-150630,Tracy Blumstein,Office Supplies,15.76,3.546,East
CA-2016-117590,Gene Hale,Furniture,190.92,-147.963,Central
CA-2017-133431,Logan Currie,Office Supplies,15.24,5.1435,West
CA-2016-140081,Catherine Glotzbach,Office Supplies,447.696,33.5772,East
CA-2017-140585,Russell Applegate,Technology,119.98,57.5904,West
CA-2016-113621,Joel Eaton,Technology,179.97,44.9925,East
CA-2015-101707,Philip Fox,Office Supplies,32.94,9.2232,West
CA-2014-126361,Valerie Dominguez,Office Supplies,1089.75,305.13,West
CA-2016-157266,Toby Braunhardt,Office Supplies,9.64,4.4344,East
CA-2015-150560,Shaun Weien,Office Supplies,196.62,96.3438,South
US-2014-158057,Craig Carroll,Office Supplies,7.644,-5.8604,South
CA-2014-132612,Frank Olsen,Furniture,1441.3,245.021,South
CA-2014-103366,Erica Hackney,Technology,149.95,65.978,South
CA-2017-157091,Denny Blanton,Furniture,526.45,31.587,Central
CA-2015-111458,Philip Fox,Technology,50.0,12.0,East
CA-2017-122707,Edward Becker,Technology,25.98,1.5588,South
US-2014-112872,Ryan Crowe,Furniture,275.49,-170.8038,West
CA-2014-135755,Nathan Cano,Office Supplies,10.896,3.9498,East
CA-2016-136231,Darrin Martin,Office Supplies,86.058,-63.1092,South
CA-2016-145303,Tom Prescott,Office Supplies,13.14,-21.681,Central
US-2017-155999,Jay Kimmel,Office Supplies,13.76,4.644,West
CA-2014-153983,Alan Hwang,Technology,575.92,71.99,West
CA-2017-142090,Shahid Collister,Furniture,1781.682,-653.2834,South
CA-2017-160962,Matt Connell,Office Supplies,8.384,0.7336,East
CA-2017-157966,Stephanie Ulpright,Office Supplies,29.76,1.86,Central
CA-2017-117198,Barry Gonzalez,Technology,659.9,217.767,South
CA-2014-148614,Mark Van Huff,Furniture,19.3,5.79,West
CA-2016-146157,Roger Demir,Technology,81.576,2.0394,Central
CA-2017-146458,Richard Bierner,Office Supplies,22.96,6.6584,South
CA-2017-100111,Seth Vernon,Technology,59.97,20.3898,East
CA-2015-142139,Shirley Daniels,Office Supplies,20.96,6.812,Central
CA-2015-105613,Kristina Nunn,Office Supplies,73.164,-186.5682,Central
CA-2015-112305,Katrina Bavinger,Office Supplies,119.04,30.9504,West
CA-2017-121580,Maris LaWare,Office Supplies,7.98,3.99,Central
CA-2014-133305,Mark Hamilton,Office Supplies,18.28,6.398,East
CA-2017-140872,Nick Radford,Technology,110.4,-4.14,South
CA-2014-128209,Greg Tran,Office Supplies,2152.776,726.5619,East
US-2017-162670,Monica Federle,Office Supplies,182.94,85.9818,South
CA-2015-109386,Rob Haberlin,Office Supplies,27.9,6.975,South
CA-2014-124618,Cari Schnelling,Technology,479.984,89.997,South
CA-2016-112256,Chloris Kastensmidt,Office Supplies,5.184,1.8144,Central
CA-2016-152730,Eugene Moren,Office Supplies,45.36,21.7728,Central
CA-2017-168389,Darrin Van Huff,Furniture,64.784,-12.147,South
CA-2015-101889,David Bremer,Office Supplies,19.872,6.7068,East
CA-2017-125367,Nathan Mautz,Office Supplies,13.92,4.35,East
CA-2017-120404,Katharine Harms,Technology,569.99,170.997,East
US-2017-105935,Bradley Drucker,Technology,2939.93,764.3818,South
US-2017-115252,Muhammed Yedwab,Technology,15.984,1.3986,South
CA-2017-137463,Kalyca Meade,Office Supplies,5.984,2.244,West
CA-2014-103310,Greg Matthias,Office Supplies,41.04,11.0808,West
CA-2014-113271,Darrin Sayre,Office Supplies,5.56,2.224,West
CA-2016-160486,Evan Henry,Office Supplies,72.224,25.2784,South
CA-2014-155264,Rachel Payne,Office Supplies,146.73,68.9631,West
CA-2015-162201,Andrew Gjertsen,Furniture,173.208,45.4671,South
CA-2016-158155,Edward Hooks,Office Supplies,90.48,33.93,East
CA-2016-109869,Tanja Norvell,Office Supplies,28.485,-20.889,West
CA-2017-145233,Dianna Vittorini,Office Supplies,6.783,-4.7481,West
US-2016-146710,Sung Shariari,Office Supplies,55.168,6.2064,Central
CA-2016-169103,Zuschuss Carroll,Technology,1363.96,85.2475,South
CA-2016-169103,Zuschuss Carroll,Furniture,102.36,-3.8385,South
US-2017-155425,Ann Blume,Office Supplies,38.388,-25.592,West
CA-2016-133711,Mark Cousins,Office Supplies,70.98,34.7802,South
US-2016-108098,Christine Phan,Technology,177.0,30.09,West
CA-2014-156349,Marina Lichtenstein,Furniture,290.666,27.3568,West
CA-2017-105886,Duane Benoit,Furniture,18.96,8.532,East
CA-2016-145905,Anne McFarland,Office Supplies,900.08,117.0104,South
CA-2016-101378,Rob Haberlin,Technology,29.0,7.25,South
US-2016-126893,Carol Triggs,Technology,494.982,-115.4958,East
CA-2015-144288,Maria Bertelson,Office Supplies,9.216,3.3408,South
US-2017-102638,Michael Chen,Office Supplies,6.03,2.9547,East
US-2016-169040,Greg Tran,Office Supplies,189.7,89.159,West
CA-2017-122595,Gary Mitchum,Technology,227.976,28.497,Central
CA-2015-152527,Charlotte Melton,Office Supplies,77.88,3.894,West
CA-2016-165169,Janet Lee,Office Supplies,14.94,6.8724,East
CA-2016-137848,William Brown,Office Supplies,49.536,17.3376,East
CA-2016-119963,Steve Nguyen,Office Supplies,6.368,1.0348,Central
CA-2016-157336,Shirley Jackson,Office Supplies,88.08,40.5168,East
CA-2015-126557,Rob Lucas,Technology,537.544,53.7544,Central
CA-2016-101630,Cyma Kinney,Office Supplies,25.71,6.6846,East
CA-2014-139598,Maureen Gnade,Office Supplies,227.136,-42.588,East
CA-2016-163167,Randy Ferguson,Technology,101.7,6.102,South
CA-2014-111773,Jim Karlsson,Office Supplies,13.92,4.872,East
CA-2015-111206,Roland Fjeld,Technology,519.96,176.7864,West
CA-2016-157161,Jonathan Doherty,Office Supplies,22.32,5.58,South
US-2017-141677,Heather Kirkland,Technology,143.96,1.7995,Central
CA-2016-110975,Darren Budd,Furniture,866.646,173.3292,East
CA-2016-158043,Jason Klamczynski,Office Supplies,23.36,11.68,East
US-2016-117037,Luke Weiss,Furniture,22.608,-10.1736,Central
CA-2016-149762,Roger Demir,Furniture,205.666,-12.098,West
CA-2017-114804,Barry Franz�sisch,Technology,52.792,4.6193,West
CA-2015-117884,Debra Catini,Technology,447.944,89.5888,South
CA-2016-162390,Dave Poirier,Office Supplies,222.352,77.8232,East
CA-2014-130673,Matt Collister,Office Supplies,10.368,3.6288,Central
US-2014-132745,Neil Franz�sisch,Office Supplies,4.71,0.0,West
CA-2017-115882,Dorothy Badders,Office Supplies,942.784,94.2784,South
CA-2017-122763,Harry Greene,Office Supplies,274.064,102.774,Central
CA-2017-127726,Shahid Shariari,Office Supplies,195.68,50.8768,South
CA-2014-155264,Rachel Payne,Office Supplies,20.064,7.0224,West
CA-2014-155264,Rachel Payne,Office Supplies,18.75,9.0,West
CA-2015-110324,Matt Abelman,Office Supplies,3.64,1.0192,Central
CA-2014-126193,Shahid Shariari,Office Supplies,3.828,-6.5076,Central
CA-2017-111738,Christopher Martinez,Office Supplies,9.12,3.1008,West
US-2017-104451,Michelle Moray,Office Supplies,81.08,22.7024,West
CA-2015-148495,Sandra Flanagan,Furniture,31.56,10.4148,West
CA-2014-104563,Craig Molinari,Furniture,481.568,54.1764,West
CA-2016-126627,William Brown,Office Supplies,16.392,-26.2272,Central
CA-2015-124919,Stephanie Phelps,Office Supplies,105.52,48.5392,West
CA-2014-139892,Becky Martin,Office Supplies,32.064,6.8136,Central
CA-2016-166674,Raymond Buch,Office Supplies,9.84,2.8536,East
CA-2016-136406,Bill Donatelli,Furniture,1121.568,0.0,West
CA-2017-144113,Jay Fein,Technology,55.992,5.5992,Central
CA-2014-132962,Jessica Myrick,Office Supplies,15.552,5.4432,East
CA-2016-130946,Zuschuss Carroll,Furniture,95.984,-4.1136,Central
CA-2016-126004,Becky Martin,Office Supplies,193.86,11.6316,East
US-2016-108504,Paul Prost,Furniture,18.84,7.1592,South
CA-2016-106530,Clay Ludtke,Technology,58.112,7.264,East
CA-2016-108581,Erin Ashbrook,Technology,95.968,26.3912,Central
CA-2015-164882,Sandra Glassco,Furniture,323.136,20.196,West
CA-2015-135363,Chloris Kastensmidt,Office Supplies,15.552,5.4432,East
CA-2017-130841,Matt Hagelstein,Office Supplies,14.98,4.1944,West
CA-2015-131884,Dennis Kane,Office Supplies,37.376,4.672,East
US-2017-112928,Barry Blumstein,Office Supplies,17.48,1.311,East
CA-2015-142419,Shahid Collister,Office Supplies,98.352,34.4232,West
CA-2016-149111,Ben Ferrer,Technology,36.792,4.1391,South
CA-2016-150343,Pete Kriz,Office Supplies,10.86,5.1042,West
CA-2017-159604,Craig Leslie,Office Supplies,8.76,4.2048,Central
US-2014-112914,Michelle Tran,Office Supplies,2.724,-4.3584,Central
US-2016-159856,Emily Phan,Furniture,307.92,-34.641,West
CA-2015-135174,Benjamin Patterson,Technology,1022.97,-255.7425,East
CA-2014-107916,Jennifer Patt,Office Supplies,12.672,4.4352,East
CA-2014-158372,Ruben Dartt,Furniture,53.2,14.896,West
CA-2017-104640,Frank Hawley,Technology,430.88,124.9552,East
CA-2014-106264,Clytie Kelty,Office Supplies,11.91,0.1191,West
CA-2014-166863,Sam Craven,Office Supplies,3.392,-5.088,Central
CA-2017-112956,Tracy Hopkins,Furniture,25.16,8.5544,East
CA-2017-154039,Julie Kriz,Technology,124.792,10.9193,Central
US-2014-102631,Ellis Ballard,Furniture,94.428,-42.4926,Central
CA-2016-168893,Arthur Prichep,Office Supplies,8.75,2.625,South
CA-2015-112130,Stewart Visinsky,Technology,27.552,-0.3444,East
CA-2017-126354,Shahid Collister,Office Supplies,115.296,40.3536,South
CA-2016-151372,Joseph Holt,Office Supplies,4.36,1.7876,West
CA-2017-136511,Mary Zewe,Office Supplies,347.58,17.379,East
CA-2015-134719,John Dryer,Office Supplies,1801.632,-337.806,South
CA-2017-116680,Pete Kriz,Furniture,1478.272,92.392,West
CA-2014-107573,Philip Brown,Office Supplies,23.472,7.6284,South
CA-2016-142398,Beth Paige,Office Supplies,13.208,4.6228,West
CA-2015-135580,Clay Ludtke,Technology,2548.56,286.713,West
CA-2016-141523,Mark Haberlin,Office Supplies,34.248,11.5587,East
CA-2016-160220,Joy Smith,Technology,125.7,35.196,Central
CA-2014-166086,Carol Triggs,Office Supplies,16.14,7.9086,East
CA-2017-145429,Shaun Weien,Office Supplies,16.34,7.6798,West
CA-2016-163937,Joy Bell-,Furniture,24.85,7.7035,West
CA-2017-121048,Toby Carlisle,Technology,140.97,19.7358,West
US-2016-140158,Daniel Raglin,Office Supplies,119.1,34.539,East
CA-2016-157707,Corey Catlett,Furniture,120.784,13.5882,West
US-2014-112949,Corey-Lock,Office Supplies,471.9,155.727,Central
CA-2014-114125,Gary Hansen,Office Supplies,23.92,4.0664,West
CA-2015-157287,Harold Ryan,Office Supplies,33.568,1.6784,East
CA-2017-163265,Joy Smith,Office Supplies,18.368,6.1992,Central
CA-2017-101665,Tracy Zic,Office Supplies,5.16,1.3416,West
CA-2017-105620,Jennifer Halladay,Technology,120.0,-7.2,South
CA-2017-153045,Neola Schneider,Technology,429.6,-93.08,East
CA-2017-156958,Patrick Bzostek,Office Supplies,9.296,3.0212,West
CA-2017-160927,Tamara Manning,Office Supplies,13.48,3.5048,Central
US-2015-151435,Shaun Weien,Furniture,85.98,22.3548,South
CA-2016-103730,Steven Cartwright,Technology,68.04,19.7316,East
US-2017-145366,Christine Abelman,Office Supplies,37.208,-7.4416,East
CA-2016-142545,Jonathan Doherty,Office Supplies,14.28,6.5688,East
US-2016-123470,Max Engle,Office Supplies,18.882,-13.8468,West
CA-2017-118437,Philip Fox,Furniture,155.25,46.575,West
CA-2014-128146,Dave Brooks,Office Supplies,3.76,1.0904,East
CA-2017-122735,Bill Donatelli,Office Supplies,29.7,13.365,East
CA-2017-116715,Victoria Wilson,Office Supplies,8.56,3.852,West
CA-2017-145884,Sara Luxemburg,Technology,1439.92,374.3792,Central
CA-2015-109512,Luke Foster,Office Supplies,563.4,67.608,East
CA-2017-157987,Ann Chong,Office Supplies,26.432,8.9208,East
CA-2015-155761,Stuart Calhoun,Office Supplies,46.344,4.6344,Central
CA-2014-159520,Grant Thornton,Office Supplies,17.14,4.4564,East
CA-2015-113145,Valerie Dominguez,Furniture,259.7,106.477,East
CA-2015-149972,Cynthia Delaney,Office Supplies,7.9,2.528,West
CA-2016-150350,Maxwell Schwartz,Technology,837.6,62.82,West
CA-2014-140662,Thomas Seio,Technology,99.98,7.9984,West
CA-2017-150525,Julie Prescott,Office Supplies,6.56,1.9024,Central
US-2017-109253,Patrick Ryan,Furniture,129.92,10.3936,West
CA-2014-158337,Kelly Andreada,Office Supplies,108.92,49.014,East
CA-2017-117023,Joni Wasserman,Office Supplies,104.8,26.2,East
CA-2015-103205,Joel Jenkins,Technology,119.96,11.996,Central
CA-2017-100811,Cindy Chapman,Office Supplies,39.296,3.9296,East
CA-2014-130624,Toby Braunhardt,Technology,617.97,160.6722,East
CA-2015-162621,Cathy Armstrong,Office Supplies,69.12,-14.688,Central
CA-2014-138681,Carol Triggs,Office Supplies,8.448,2.64,West
CA-2015-129042,Eric Murdock,Office Supplies,8.22,2.2194,East
CA-2015-137708,Nathan Gelder,Office Supplies,33.63,10.089,West
CA-2016-133795,Jeremy Ellison,Technology,72.64,21.792,West
US-2014-119081,Tom Ashbrook,Furniture,40.56,12.9792,Central
CA-2016-113733,Lena Hernandez,Technology,16.56,-2.484,South
CA-2017-150602,Marina Lichtenstein,Furniture,21.12,6.5472,West
CA-2015-138331,Jim Karlsson,Office Supplies,106.8,10.68,East
CA-2016-101161,Bart Watters,Office Supplies,24.9,11.454,East
US-2015-129637,Mick Crebagga,Furniture,41.552,-19.7372,Central
CA-2015-156734,Benjamin Venier,Office Supplies,6.129,-4.4946,South
CA-2017-165099,Dennis Kane,Office Supplies,1.392,-3.7584,Central
US-2017-106579,Ben Wallace,Office Supplies,12.176,-18.8728,Central
CA-2017-123071,Clay Cheatham,Office Supplies,10.368,3.6288,Central
CA-2016-167605,Rob Beeghly,Furniture,30.344,-31.8612,Central
CA-2016-113726,Steve Carroll,Furniture,82.26,33.7266,West
CA-2014-142769,Resi P�lking,Office Supplies,48.94,24.47,West
CA-2015-103870,Sung Pak,Furniture,53.352,16.0056,South
CA-2015-134117,Paul Gonzalez,Office Supplies,16.4,7.052,West
CA-2016-102127,Victoria Pisteka,Technology,20.97,9.0171,East
CA-2016-118934,Gary Hansen,Office Supplies,11.88,-7.92,South
CA-2015-124499,Fred McMath,Office Supplies,269.91,53.982,Central
CA-2017-154011,Deborah Brumfield,Office Supplies,6.888,-11.0208,Central
CA-2014-118192,Michael Moore,Office Supplies,37.408,13.0928,East
CA-2014-124702,Maya Herman,Furniture,730.2,94.926,West
CA-2016-161746,Carlos Soltero,Office Supplies,12.39,5.6994,West
CA-2017-139619,Erin Smith,Office Supplies,95.616,9.5616,South
CA-2015-115742,Darren Powers,Furniture,6.16,2.9568,Central
CA-2015-135545,Kunst Miller,Office Supplies,25.824,9.3612,West
CA-2016-142545,Jonathan Doherty,Furniture,77.6,38.024,East
CA-2014-156601,Frank Atkinson,Office Supplies,7.16,3.58,West
CA-2016-134474,Anthony Johnson,Technology,191.472,40.6878,South
CA-2014-115791,Delfina Latchford,Office Supplies,18.588,-13.6312,East
CA-2015-162537,Rob Dowd,Furniture,33.11,12.9129,South
CA-2015-167269,Philip Brown,Office Supplies,6.208,2.1728,East
CA-2014-107181,Deborah Brumfield,Office Supplies,82.896,29.0136,West
CA-2015-118423,Dennis Pardue,Furniture,359.058,-35.9058,Central
CA-2017-118857,Adam Hart,Furniture,196.45,70.722,West
CA-2017-117870,John Huston,Technology,107.982,-26.9955,East
CA-2017-141992,Frank Olsen,Office Supplies,153.584,-32.6366,Central
CA-2017-127026,Mick Hernandez,Technology,164.99,49.497,Central
CA-2014-154669,Tamara Manning,Office Supplies,423.28,110.0528,West
CA-2016-139269,Julia Barnett,Furniture,24.96,6.24,South
CA-2014-136399,Chad Cunningham,Furniture,44.46,14.6718,West
CA-2015-132626,Brian Thompson,Technology,464.97,209.2365,East
CA-2015-104941,Dave Hallsten,Office Supplies,19.14,8.8044,South
US-2015-163685,Katrina Edelman,Office Supplies,5.728,-9.1648,Central
US-2014-107699,John Huston,Office Supplies,57.42,26.4132,Central
CA-2017-106068,Randy Bradley,Technology,55.2,-2.07,Central
CA-2017-129021,Patrick O'Brill,Office Supplies,49.568,15.49,South
CA-2017-129357,Ken Black,Office Supplies,64.4,1.932,West
CA-2017-159107,Kean Thornton,Office Supplies,2.88,1.3536,West
US-2015-138121,John Lee,Furniture,212.13,14.8491,Central
CA-2016-125164,Sally Hughsby,Office Supplies,20.368,7.3834,East
CA-2016-149279,Craig Leslie,Office Supplies,3.108,-2.1756,West
CA-2014-134572,Seth Vernon,Furniture,744.1,-95.67,Central
CA-2017-147452,Cari Sayre,Office Supplies,3.89,1.0114,West
CA-2017-144883,Bill Overfelt,Office Supplies,50.4,23.184,Central
CA-2017-163874,Nick Crebassa,Office Supplies,26.352,9.5526,West
CA-2016-145492,Matt Connell,Office Supplies,39.0,11.31,West
CA-2017-120719,Sanjit Jacobs,Office Supplies,34.76,11.297,West
CA-2016-105277,Liz MacKendrick,Office Supplies,15.528,5.823,East
CA-2017-140186,Patrick Gardner,Office Supplies,46.672,16.3352,West
US-2016-113985,Keith Dawkins,Furniture,14.52,5.6628,West
CA-2016-117912,Tracy Blumstein,Furniture,14.368,3.9512,West
CA-2014-131247,Guy Armstrong,Furniture,205.666,-12.098,West
CA-2016-129126,Pete Kriz,Office Supplies,14.62,6.7252,East
CA-2016-140130,Helen Wasserman,Office Supplies,21.96,6.1488,Central
CA-2017-167640,Frank Carlisle,Office Supplies,286.93,140.5957,West
CA-2017-153843,Shahid Collister,Office Supplies,27.12,12.4752,East
CA-2016-113656,Christy Brittain,Furniture,59.99,21.5964,West
CA-2014-109897,Ben Wallace,Furniture,85.44,31.6128,West
CA-2015-104059,Frank Carlisle,Office Supplies,3.424,0.2996,East
CA-2014-109918,Lisa Ryan,Office Supplies,20.56,9.6632,West
CA-2016-120824,Arthur Wiediger,Furniture,6.984,-4.5396,Central
CA-2016-105662,Rick Bensley,Office Supplies,93.248,31.4712,South
US-2015-168704,Frank Preis,Furniture,211.372,-45.294,Central
CA-2015-102855,Jennifer Ferguson,Office Supplies,23.84,6.4368,West
CA-2015-136420,Chris Selesnick,Office Supplies,89.696,33.636,West
CA-2014-102645,Ionia McGrath,Office Supplies,40.08,19.2384,West
US-2015-163433,Michael Paige,Technology,244.768,24.4768,Central
CA-2014-104563,Craig Molinari,Office Supplies,204.9,0.0,West
CA-2015-130183,Patrick O'Brill,Furniture,613.9992,-18.0588,Central
CA-2014-114251,Maribeth Dona,Technology,58.416,16.7946,East
CA-2014-169019,Luke Foster,Furniture,17.496,-10.0602,Central
US-2014-143287,Kristina Nunn,Office Supplies,46.35,21.7845,East
CA-2014-143336,Zuschuss Donatelli,Technology,213.48,16.011,West
CA-2014-146703,Patrick O'Donnell,Office Supplies,211.96,8.4784,Central
US-2015-156867,Lena Cacioppo,Furniture,102.36,-3.8385,West
US-2015-101511,Joel Eaton,Office Supplies,15.88,-3.7715,East
US-2017-145366,Christine Abelman,Office Supplies,57.576,21.591,East
US-2016-135720,Fred McMath,Technology,300.768,30.0768,West
CA-2016-137239,Craig Reiter,Office Supplies,113.552,8.5164,East
CA-2014-165974,Dan Lawera,Office Supplies,32.76,3.6855,East
CA-2015-115938,Sue Ann Reed,Office Supplies,143.96,69.1008,South
CA-2016-112102,Brian Dahlen,Furniture,343.92,75.6624,South
CA-2016-137050,Steven Ward,Furniture,579.136,21.7176,East
CA-2017-166436,Todd Sumrall,Office Supplies,5.88,2.8812,East
CA-2017-101483,Anna Gayman,Office Supplies,4.368,0.3822,South
US-2017-101539,Valerie Mitchum,Office Supplies,46.51,1.8604,West
CA-2017-161200,Seth Vernon,Furniture,15.4,7.392,South
CA-2017-109701,Alice McCarthy,Office Supplies,9.024,3.1584,West
CA-2015-111514,Scott Cohen,Technology,239.976,80.9919,West
US-2014-155502,Shirley Daniels,Technology,187.98,52.6344,South
CA-2017-137022,Scott Williamson,Office Supplies,811.28,24.3384,West
CA-2016-150350,Maxwell Schwartz,Office Supplies,34.68,16.9932,West
CA-2014-108189,Erin Smith,Technology,318.4,107.46,West
CA-2015-157322,Rob Haberlin,Office Supplies,435.504,48.9942,Central
CA-2015-121650,Keith Dawkins,Office Supplies,2.61,1.2006,Central
CA-2014-163559,Shui Tom,Office Supplies,139.44,47.061,East
CA-2016-142097,Quincy Jones,Office Supplies,66.54,32.6046,South
CA-2015-109575,Ken Heidel,Office Supplies,65.08,31.8892,East
US-2016-159415,Charles Sheldon,Furniture,79.12,13.846,South
CA-2015-165624,Fred Harton,Office Supplies,542.94,152.0232,South
CA-2015-155068,Ralph Arnett,Office Supplies,10.688,2.2712,South
CA-2014-159310,Steven Cartwright,Furniture,683.144,0.0,Central
CA-2016-135776,Edward Hooks,Office Supplies,61.96,30.3604,West
CA-2015-118738,Andrew Gjertsen,Furniture,347.361,-69.4722,Central
CA-2014-105249,Duane Huffman,Office Supplies,7.36,0.1472,West
US-2015-126977,Peter Fuller,Office Supplies,94.6,27.434,East
CA-2017-107552,Arianne Irving,Office Supplies,6.68,3.2064,East
CA-2014-141299,Ross Baird,Office Supplies,15.28,7.4872,Central
CA-2014-154095,Odella Nelson,Furniture,60.72,23.6808,East
CA-2017-128328,Patrick O'Donnell,Office Supplies,125.88,60.4224,Central
CA-2017-123036,Helen Abelman,Technology,259.896,-56.3108,East
CA-2015-166583,Valerie Dominguez,Technology,971.88,109.3365,Central
US-2014-127978,Jill Stevenson,Furniture,302.45,-199.617,East
CA-2016-169838,Brenda Bowman,Furniture,1568.61,329.4081,Central
CA-2017-151799,Ben Ferrer,Office Supplies,17.28,8.1216,East
CA-2016-162236,Elpida Rittenbach,Office Supplies,185.376,-34.758,South
CA-2017-166093,Rick Wilson,Office Supplies,540.57,140.5482,West
CA-2014-161508,Paul Van Hugh,Office Supplies,3.488,0.5668,Central
CA-2015-101000,Ivan Gibson,Office Supplies,370.14,144.3546,East
CA-2016-162390,Dave Poirier,Technology,479.984,89.997,East
CA-2014-100706,Laurel Elliston,Technology,99.98,7.9984,South
US-2015-106873,Kunst Miller,Technology,23.2,1.45,West
CA-2016-100300,Max Jones,Office Supplies,104.85,50.328,West
CA-2016-126732,Lena Radford,Technology,1091.168,68.198,West
CA-2015-147690,Sam Craven,Office Supplies,577.584,43.3188,East
CA-2016-168844,Neoma Murray,Technology,179.7,88.053,East
CA-2016-129630,Ionia McGrath,Technology,2799.96,944.9865,West
CA-2017-163139,Craig Carreira,Office Supplies,17.52,6.132,East
US-2016-150147,John Lucas,Technology,82.8,-20.7,East
CA-2014-122336,Jonathan Doherty,Office Supplies,17.856,1.116,East
US-2017-117247,Cyma Kinney,Furniture,66.645,-42.6528,Central
US-2016-150567,Roy Phan,Office Supplies,27.018,-21.6144,South
CA-2015-119214,Carl Weiss,Office Supplies,29.04,13.9392,West
CA-2017-163902,Maribeth Yedwab,Technology,196.776,14.7582,West
CA-2015-168480,Dario Medina,Office Supplies,25.99,7.5371,Central
CA-2015-130659,Maribeth Schnelling,Technology,1799.75,539.925,East
CA-2017-148264,Luke Foster,Furniture,128.9,15.468,West
CA-2014-146528,Vicky Freymann,Office Supplies,6.48,3.1752,West
CA-2015-167010,Valerie Takahito,Office Supplies,563.808,21.1428,East
CA-2015-105690,Carol Adams,Office Supplies,11.696,3.9474,Central
CA-2017-127516,Erica Hernandez,Office Supplies,64.784,-12.9568,South
CA-2015-112130,Stewart Visinsky,Office Supplies,7.968,2.8884,East
CA-2016-149454,Katherine Murray,Office Supplies,10.44,4.8024,South
CA-2015-105158,Sung Pak,Furniture,6.16,2.9568,Central
CA-2015-153878,Trudy Schmidt,Office Supplies,57.75,16.17,Central
CA-2016-144400,Alyssa Crouse,Office Supplies,57.576,21.591,East
CA-2014-165806,Valerie Mitchum,Office Supplies,58.32,27.9936,South
CA-2014-164749,Bruce Geld,Office Supplies,9.912,3.2214,South
US-2016-126452,Scot Coram,Furniture,2887.056,180.441,West
CA-2016-116526,Joseph Airdo,Office Supplies,11.96,2.99,Central
CA-2017-161970,Peter B�hler,Office Supplies,17.94,6.4584,South
CA-2017-103443,Annie Thurman,Office Supplies,24.816,8.3754,East
CA-2016-105732,Alejandro Grove,Office Supplies,378.0,136.08,Central
CA-2015-133242,Keith Herrera,Furniture,60.84,19.4688,South
CA-2016-155747,Jim Sink,Furniture,337.176,-118.0116,East
CA-2014-138128,Frank Preis,Office Supplies,30.672,9.585,East
CA-2017-140480,Harold Engle,Office Supplies,28.91,8.673,East
US-2017-132220,Don Jones,Technology,62.352,-10.9116,West
CA-2016-113082,Matt Collister,Furniture,40.48,14.5728,East
CA-2016-150483,Beth Paige,Furniture,32.064,-12.8256,Central
CA-2015-128993,Craig Carreira,Technology,21.98,8.5722,West
CA-2014-111857,Nathan Mautz,Office Supplies,48.91,22.9877,West
CA-2017-152926,Steve Chapman,Office Supplies,21.984,-56.0592,Central
US-2015-129007,Ken Dana,Furniture,44.67,12.0609,West
CA-2014-158274,Robert Marley,Technology,29.0,7.25,South
CA-2014-115791,Delfina Latchford,Technology,124.2,-31.05,East
CA-2017-167899,John Grady,Office Supplies,17.97,5.2113,East
CA-2016-134348,Maurice Satty,Technology,31.984,1.999,West
CA-2017-121804,Liz Preis,Office Supplies,72.8,19.656,South
CA-2016-128258,Cathy Prescott,Office Supplies,11.34,5.5566,East
US-2015-105676,Neoma Murray,Furniture,6.688,-4.0128,Central
US-2015-157154,Michael Moore,Furniture,1018.104,-373.3048,East
CA-2014-116407,Jamie Frazer,Office Supplies,333.056,29.1424,South
CA-2015-128027,Christopher Martinez,Office Supplies,269.49,5.3898,South
US-2014-155502,Shirley Daniels,Office Supplies,489.92,0.0,South
CA-2017-165757,Paul Lucas,Office Supplies,8.928,0.6696,East
CA-2017-146535,Frank Merwin,Office Supplies,2.88,1.4112,South
CA-2015-165624,Fred Harton,Office Supplies,97.88,48.94,South
US-2016-131611,Emily Phan,Office Supplies,12.588,-20.1408,Central
CA-2014-160157,Mark Hamilton,Furniture,190.848,-21.4704,East
CA-2016-147137,Anna Andreadi,Furniture,25.4,8.636,West
CA-2017-154123,Sample Company A,Furniture,27.58,11.5836,South
CA-2016-136049,Neoma Murray,Office Supplies,5.553,-4.0722,East
CA-2014-101560,Chris Selesnick,Office Supplies,13.12,4.3296,South
CA-2015-142454,Richard Eichhorn,Office Supplies,70.26,18.9702,West
CA-2017-117401,Paul Prost,Office Supplies,43.19,20.7312,Central
CA-2015-146486,Dianna Vittorini,Technology,899.95,53.997,East
