order_id,customer_name,category,sales,profit,region
CA-2015-160794,Michael Stewart,Office Supplies,27.216,9.8658,Central
CA-2016-165015,Bruce Degenhardt,Office Supplies,46.72,17.52,East
CA-2017-137428,Andy Yotov,Furniture,81.568,9.1764,West
US-2014-122959,Craig Yedwab,Office Supplies,210.392,-336.6272,Central
CA-2017-118542,Clay Cheatham,Office Supplies,10.128,3.6714,West
CA-2017-168109,Jim Kriz,Technology,1687.8,742.632,West
CA-2014-140228,George Bell,Office Supplies,6.912,2.5056,East
CA-2015-110093,Alejandro Ballentine,Technology,36.784,10.5754,East
CA-2016-151512,Sally Hughsby,Office Supplies,18.72,3.51,West
CA-2015-113628,Anna H�berlin,Furniture,146.136,16.4403,South
CA-2015-140830,Paul Stevenson,Office Supplies,71.88,32.346,South
US-2017-105046,Bill Eplett,Technology,269.98,67.495,East
CA-2016-140564,Tony Chapman,Office Supplies,33.92,13.2288,East
CA-2016-158694,Arianne Irving,Office Supplies,5.184,1.8144,West
CA-2015-127173,Gene McClure,Technology,629.93,296.0671,East
US-2017-136679,Xylona Preis,Technology,167.952,-27.2922,Central
CA-2017-151008,Justin MacKendrick,Technology,126.56,47.46,West
CA-2014-164742,Marina Lichtenstein,Office Supplies,18.94,9.47,East
CA-2015-141012,Trudy Glocke,Technology,140.376,8.7735,West
CA-2015-138674,Ken Black,Technology,159.968,29.994,West
CA-2016-125850,Frank Preis,Office Supplies,44.4,22.2,West
CA-2017-122364,Frank Atkinson,Technology,506.28,177.198,West
CA-2015-110289,Nona Balk,Office Supplies,210.84,103.3116,West
US-2017-165869,Luke Schmidt,Office Supplies,17.52,8.4096,Central
CA-2016-101651,Sean Christensen,Furniture,43.96,18.4632,West
CA-2017-115119,Shaun Chance,Technology,61.542,-13.3341,East
CA-2017-159506,Justin Ritter,Office Supplies,497.94,224.073,Central
CA-2014-166961,Cynthia Delaney,Office Supplies,51.45,13.8915,West
US-2015-165743,Michelle Moray,Office Supplies,9.612,-7.3692,West
CA-2017-140151,Raymond Buch,Office Supplies,20.04,9.6192,West
CA-2017-152310,Dana Kaydos,Office Supplies,46.74,11.685,West
CA-2016-118101,Skye Norling,Office Supplies,171.04,44.4704,Central
CA-2015-102316,Dave Hallsten,Technology,15.984,1.1988,West
CA-2014-137575,Trudy Brown,Technology,199.98,83.9916,East
US-2016-135209,Marc Harrigan,Office Supplies,37.408,13.0928,South
CA-2017-143084,Barry Pond,Office Supplies,13.9,3.753,West
CA-2016-131639,Noel Staavos,Office Supplies,11.416,3.8529,West
CA-2016-108105,Giulietta Weimer,Office Supplies,5.8,2.61,South
US-2017-127292,Raymond Messe,Office Supplies,542.94,152.0232,East
CA-2016-126270,Art Ferguson,Office Supplies,18.088,6.5569,West
CA-2016-114489,Justin Ellison,Office Supplies,171.55,80.6285,Central
US-2017-124303,Fred Hopkins,Office Supplies,2.946,-2.2586,East
CA-2015-144806,Gary Hwang,Office Supplies,247.104,-58.6872,West
US-2016-113509,Paul Lucas,Technology,83.976,-13.6461,East
CA-2015-164539,Philisse Overcash,Office Supplies,523.25,141.2775,East
CA-2016-114972,Phillip Flathmann,Office Supplies,87.71,41.2237,West
US-2016-106677,Alejandro Savely,Technology,23.988,-15.992,East
CA-2014-113929,Chloris Kastensmidt,Office Supplies,39.552,14.3376,East
CA-2016-121671,Andrew Allen,Office Supplies,21.93,10.0878,Central
US-2017-109253,Patrick Ryan,Office Supplies,17.12,4.9648,West
CA-2015-153381,Deanra Eno,Office Supplies,15.24,6.858,Central
CA-2014-110849,John Lee,Technology,287.968,97.1892,West
US-2015-131359,Frank Atkinson,Furniture,15.488,3.6784,West
CA-2015-167745,George Bell,Office Supplies,11.68,5.4896,West
CA-2015-167745,George Bell,Office Supplies,16.9,5.07,West
CA-2016-169957,Steve Nguyen,Technology,100.0,21.0,West
CA-2015-100685,Suzanne McNair,Office Supplies,116.28,56.9772,Central
US-2017-136868,Cyra Reiten,Office Supplies,17.04,7.668,East
CA-2016-159142,Maria Etezadi,Technology,149.97,5.9988,South
CA-2016-131737,Gary Zandusky,Furniture,971.5,252.59,East
CA-2016-109365,Xylona Preis,Office Supplies,314.55,150.984,West
US-2014-138247,Ben Ferrer,Technology,173.656,17.3656,West
CA-2017-168228,Arthur Prichep,Office Supplies,12.39,5.6994,West
CA-2017-108091,Eileen Kiefer,Office Supplies,23.36,6.0736,West
CA-2014-107818,Marc Crier,Office Supplies,5.88,2.646,West
US-2014-155817,Sara Luxemburg,Office Supplies,6.192,0.4644,South
CA-2017-107321,Arthur Wiediger,Office Supplies,6.672,2.1684,West
CA-2015-162166,Neoma Murray,Office Supplies,41.88,0.8376,West
CA-2015-102015,Tamara Manning,Office Supplies,1.24,0.5828,East
CA-2015-130876,Annie Zypern,Office Supplies,36.63,9.8901,East
US-2017-153633,Toby Carlisle,Office Supplies,2.064,0.1548,South
CA-2015-150441,Ralph Arnett,Office Supplies,11.36,5.5664,Central
CA-2014-167927,Xylona Preis,Office Supplies,19.05,8.9535,Central
CA-2015-104486,Patrick O'Brill,Office Supplies,12.176,4.4138,West
CA-2014-103744,Michael Grace,Office Supplies,4.428,-6.8634,Central
CA-2015-118843,Jonathan Howell,Office Supplies,69.93,31.4685,South
CA-2014-101462,Benjamin Patterson,Furniture,59.92,27.5632,West
CA-2017-128965,Pamela Stobb,Office Supplies,10.9,3.597,West
CA-2016-116526,Joseph Airdo,Office Supplies,26.4,12.672,Central
CA-2017-169439,Logan Currie,Office Supplies,25.92,3.888,East
CA-2015-132136,Frank Olsen,Office Supplies,8.568,-14.5656,Central
CA-2014-113383,Sandra Flanagan,Furniture,254.9,76.47,East
CA-2014-109904,Barbara Fisher,Office Supplies,17.94,4.485,East
CA-2014-159849,Jim Kriz,Office Supplies,5.67,0.1134,West
CA-2015-103870,Sung Pak,Office Supplies,22.512,2.2512,South
CA-2017-117156,Ted Butterfield,Office Supplies,8.856,2.8782,East
CA-2015-136420,Chris Selesnick,Office Supplies,50.12,23.5564,West
CA-2017-154011,Deborah Brumfield,Furniture,457.485,-84.9615,Central
US-2015-163433,Michael Paige,Office Supplies,4.312,-6.8992,Central
US-2017-108343,Anthony Rawles,Furniture,183.92,31.2664,East
CA-2017-148411,Rose O'Brian,Office Supplies,11.424,3.7128,Central
CA-2017-113460,Katherine Nockton,Furniture,272.97,43.6752,East
CA-2015-158351,Becky Castell,Technology,319.984,91.9954,East
CA-2017-154809,Mark Hamilton,Office Supplies,90.64,38.9752,Central
CA-2014-101364,Tamara Willingham,Office Supplies,296.712,100.1403,East
CA-2017-101798,Mike Vittorini,Office Supplies,23.36,7.884,East
CA-2016-126158,Sanjit Chand,Office Supplies,119.616,40.3704,West
CA-2017-126221,Chuck Clark,Office Supplies,209.3,56.511,Central
CA-2014-127488,Maribeth Schnelling,Office Supplies,4.608,1.6704,South
CA-2015-153549,Sara Luxemburg,Furniture,1166.92,131.2785,South
CA-2014-127131,Harold Ryan,Office Supplies,12.096,4.2336,West
US-2017-118087,Stefania Perrino,Office Supplies,4.672,1.5768,East
US-2016-108455,Mike Kennedy,Office Supplies,25.92,12.4416,West
CA-2015-143077,Sylvia Foulston,Office Supplies,6.588,-10.2114,Central
US-2016-116729,Grace Kelly,Technology,254.24,76.272,West
CA-2015-164833,Lauren Leatherbury,Office Supplies,7.38,3.4686,West
CA-2015-122210,William Brown,Office Supplies,152.991,-122.3928,East
CA-2015-122210,William Brown,Office Supplies,10.584,-2.3814,East
CA-2014-111500,Don Jones,Office Supplies,114.2,52.532,South
CA-2017-112515,Alan Schoenberger,Office Supplies,25.584,8.9544,West
CA-2015-159380,Cindy Stewart,Office Supplies,25.68,11.556,West
CA-2015-166464,Paul Gonzalez,Office Supplies,12.6,6.048,East
CA-2017-135692,Cynthia Voltz,Office Supplies,33.12,11.592,Central
CA-2016-130029,Guy Thornton,Office Supplies,12.96,6.2208,West
CA-2017-112529,Stewart Carmichael,Office Supplies,31.776,8.7384,Central
CA-2014-135090,Susan Pistek,Office Supplies,53.82,24.219,West
CA-2014-116904,Sanjit Chand,Office Supplies,12.94,6.47,Central
CA-2017-166709,Hunter Lopez,Technology,10499.97,5039.9856,East
CA-2016-124793,Muhammed MacIntyre,Furniture,196.784,-22.1382,West
CA-2014-162278,Angele Hood,Technology,383.96,38.396,West
CA-2015-110947,Anthony Garverick,Office Supplies,113.1,56.55,South
CA-2015-104346,Irene Maddox,Office Supplies,4.224,0.4752,West
CA-2015-161830,Max Engle,Office Supplies,14.952,5.4201,West
CA-2016-128972,Tom Stivers,Furniture,30.36,13.0548,Central
CA-2015-110877,Joe Elijah,Technology,150.384,15.0384,Central
CA-2017-121027,Helen Wasserman,Technology,843.9,371.316,West
CA-2017-162033,Evan Minnotte,Technology,53.25,20.7675,South
CA-2016-104150,Alex Grayson,Office Supplies,81.54,38.3238,Central
CA-2015-114503,Allen Armold,Office Supplies,84.96,6.372,South
CA-2014-138513,Erica Hackney,Office Supplies,12.96,6.2208,West
CA-2015-109337,Denise Leinenbach,Office Supplies,10.92,4.914,Central
CA-2017-100230,Allen Armold,Technology,116.98,29.245,East
CA-2016-140382,Ruben Dartt,Office Supplies,93.68,25.2936,West
CA-2014-117464,Naresj Patel,Office Supplies,11.52,3.2256,West
CA-2016-116918,Jamie Kunitz,Office Supplies,5.388,-4.49,South
CA-2015-158491,Becky Pak,Technology,119.98,35.994,West
CA-2017-155740,Tony Chapman,Office Supplies,76.776,-53.7432,East
CA-2017-165323,Steven Roelle,Technology,101.34,8.1072,East
CA-2016-132997,Luke Weiss,Technology,263.96,71.2692,East
CA-2016-132997,Luke Weiss,Technology,359.97,100.7916,East
CA-2014-109855,Lena Hernandez,Office Supplies,23.744,8.3104,East
CA-2016-163174,Xylona Preis,Furniture,186.54,41.0388,South
CA-2015-126186,George Bell,Furniture,24.64,4.004,West
US-2015-130512,Sean Miller,Technology,21.728,3.8024,East
CA-2014-145254,Nick Crebassa,Technology,302.376,37.797,West
CA-2017-159135,Katherine Murray,Office Supplies,4.3,1.419,South
CA-2016-126627,William Brown,Furniture,14.0,-6.3,Central
CA-2015-100251,Dianna Vittorini,Office Supplies,31.5,15.12,East
CA-2016-129714,Adam Bellavance,Office Supplies,24.56,11.5432,East
CA-2017-117457,Keith Herrera,Office Supplies,27.15,13.3035,West
CA-2015-161263,Theresa Swint,Office Supplies,1.448,0.2353,East
CA-2014-136567,Penelope Sewall,Office Supplies,122.48,0.0,South
CA-2014-136567,Penelope Sewall,Furniture,2244.48,493.7856,South
CA-2014-117709,Paul MacIntyre,Office Supplies,46.8,21.06,Central
CA-2017-102337,Shirley Daniels,Office Supplies,164.736,-39.1248,Central
CA-2014-123925,Roy Franz�sisch,Office Supplies,40.05,11.214,South
CA-2017-108560,Jenna Caffey,Office Supplies,23.168,7.8192,West
CA-2014-127159,Hunter Lopez,Furniture,34.79,10.7849,Central
CA-2017-101483,Anna Gayman,Office Supplies,34.848,6.534,South
US-2016-112977,Caroline Jumper,Furniture,176.784,-22.098,East
CA-2014-140165,Erica Hernandez,Office Supplies,398.352,-331.96,South
CA-2014-110408,Alan Schoenberger,Technology,1394.95,362.687,South
CA-2014-164721,Laurel Workman,Office Supplies,26.76,12.3096,West
CA-2014-128055,Alex Avila,Office Supplies,52.98,14.8344,West
CA-2017-152695,Chris Cortes,Office Supplies,10.86,5.1042,East
CA-2017-163321,Fred McMath,Technology,79.992,21.9978,South
US-2015-110163,Guy Armstrong,Office Supplies,7.88,1.773,West
CA-2015-168564,Thomas Thornton,Office Supplies,6.608,2.2302,West
CA-2014-162866,Corey-Lock,Office Supplies,30.016,3.0016,Central
CA-2017-106859,Benjamin Farhat,Technology,214.95,88.1295,West
CA-2017-105235,Suzanne McNair,Furniture,58.68,18.1908,East
CA-2016-111283,Lena Cacioppo,Office Supplies,111.104,8.3328,East
US-2015-148817,Keith Dawkins,Office Supplies,63.96,30.7008,South
CA-2017-134838,Emily Ducich,Furniture,44.67,12.0609,West
CA-2017-119564,Paul Lucas,Furniture,22.77,9.7911,West
CA-2014-122588,Andy Reiter,Furniture,52.96,20.1248,East
US-2015-168732,Khloe Miller,Technology,101.94,21.4074,South
US-2014-121734,Sanjit Engle,Office Supplies,9.584,3.3544,West
US-2017-163790,Nancy Lomonaco,Office Supplies,8.8,4.224,West
CA-2016-111696,Trudy Brown,Office Supplies,17.94,8.073,West
CA-2015-137526,Philip Brown,Office Supplies,70.008,24.5028,West
CA-2017-157966,Stephanie Ulpright,Office Supplies,15.552,5.6376,Central
CA-2015-154900,Sung Shariari,Office Supplies,22.72,10.224,East
CA-2015-126725,Brian Stugart,Office Supplies,777.21,54.4047,West
CA-2017-150420,Giulietta Dortch,Technology,1099.5,362.835,West
CA-2014-107524,Kristina Nunn,Office Supplies,36.4,17.472,East
CA-2015-149909,Russell Applegate,Technology,50.97,13.2522,Central
CA-2017-143035,Chuck Clark,Office Supplies,6.63,3.1161,East
US-2017-107384,Theone Pippenger,Technology,399.95,143.982,Central
CA-2015-109862,Heather Kirkland,Furniture,291.1,75.686,East
CA-2017-145429,Shaun Weien,Office Supplies,50.352,17.6232,West
CA-2015-166338,Mike Pelletier,Office Supplies,14.832,-10.3824,East
CA-2015-167255,Rick Huthwaite,Office Supplies,15.51,4.3428,West
US-2016-157840,Matt Collins,Office Supplies,33.9,15.594,Central
US-2016-114013,Stewart Carmichael,Office Supplies,51.897,-41.5176,East
CA-2014-115889,Shahid Hopkins,Office Supplies,362.92,105.2468,West
CA-2016-104311,Adam Shillingsburg,Office Supplies,12.672,-3.168,Central
CA-2017-134194,Guy Armstrong,Office Supplies,40.98,-65.568,Central
CA-2017-151750,Janet Martin,Furniture,310.744,-26.6352,Central
CA-2017-128769,Dario Medina,Office Supplies,81.568,7.1372,South
CA-2016-100307,Tony Chapman,Office Supplies,19.44,9.3312,South
CA-2014-161634,Chris Cortes,Office Supplies,32.4,15.552,South
CA-2017-124716,Brendan Dodson,Office Supplies,11.94,5.97,West
CA-2017-161172,Susan Pistek,Furniture,51.264,7.6896,East
CA-2016-132829,Laura Armstrong,Office Supplies,45.36,14.742,Central
CA-2016-107783,Olvera Toch,Office Supplies,9.48,0.711,East
CA-2016-113341,Mark Hamilton,Furniture,194.352,19.4352,West
CA-2014-101427,Andy Yotov,Office Supplies,8.016,1.1022,East
US-2015-128587,Harry Marie,Technology,4899.93,2302.9671,Central
CA-2016-142524,Mick Brown,Technology,279.95,67.188,Central
US-2017-129203,Brendan Murry,Office Supplies,195.136,-43.9056,Central
CA-2014-151330,Toby Carlisle,Furniture,1628.82,260.6112,East
CA-2014-143371,Maribeth Dona,Office Supplies,51.15,13.299,West
CA-2015-132941,Muhammed MacIntyre,Technology,207.984,36.3972,Central
CA-2015-163055,David Smith,Furniture,622.45,136.939,Central
US-2017-127719,Tamara Willingham,Office Supplies,6.48,3.1752,East
CA-2017-131954,Darrin Sayre,Technology,179.97,86.3856,West
US-2014-118486,Shirley Daniels,Furniture,154.764,-36.1116,East
CA-2017-167101,Brian Moss,Office Supplies,221.92,106.5216,East
CA-2015-164882,Sandra Glassco,Office Supplies,19.98,9.3906,West
CA-2016-112676,Patrick Jones,Office Supplies,14.352,5.2026,South
US-2017-147669,Susan Vittorini,Technology,158.928,41.7186,East
US-2017-103828,Jay Kimmel,Office Supplies,31.92,9.2568,West
CA-2014-113929,Chloris Kastensmidt,Office Supplies,35.0,10.5,East
CA-2014-143903,Katherine Murray,Office Supplies,342.864,38.5722,Central
US-2014-117170,Kean Takahito,Office Supplies,4.624,1.6762,South
US-2014-150119,Laurel Beltran,Furniture,281.372,-12.0588,East
CA-2014-159835,Randy Bradley,Furniture,657.93,-93.99,East
CA-2014-105984,Muhammed Yedwab,Technology,1049.97,-209.994,East
CA-2015-129896,Peter Fuller,Furniture,364.704,-36.4704,West
CA-2015-151043,Maureen Gastineau,Technology,47.984,-1.1996,East
CA-2017-123001,Anthony Witt,Office Supplies,9.4,2.726,West
CA-2014-110786,Anthony Johnson,Office Supplies,14.352,4.6644,West
CA-2016-121370,Eugene Barchas,Furniture,380.058,-21.7176,East
CA-2014-164469,Grace Kelly,Technology,263.96,19.797,West
CA-2016-130484,Sheri Gordon,Office Supplies,26.352,-18.4464,West
CA-2015-156482,Ivan Liston,Office Supplies,5.68,1.7608,East
CA-2014-116568,Bryan Mills,Furniture,186.304,13.9728,South
CA-2016-134936,Erin Smith,Office Supplies,5.214,-4.1712,West
CA-2015-101868,Max Jones,Office Supplies,38.52,-26.964,South
CA-2014-120432,Dorothy Wardle,Office Supplies,25.5,6.63,South
CA-2017-145660,Matthew Grinstein,Furniture,7.712,1.7352,East
US-2017-142188,Jennifer Ferguson,Furniture,177.568,8.8784,West
CA-2014-141313,Anthony Jacobs,Office Supplies,704.25,84.51,East
CA-2014-123316,Sibella Parks,Office Supplies,7.752,2.8101,East
CA-2017-140872,Nick Radford,Office Supplies,5.2,0.585,South
CA-2015-105361,Chad McGuire,Office Supplies,17.64,8.1144,East
CA-2016-105473,Bryan Mills,Office Supplies,28.8,0.864,West
CA-2015-103072,Helen Wasserman,Office Supplies,16.4,4.756,Central
CA-2017-156363,Marina Lichtenstein,Office Supplies,31.68,11.088,East
CA-2014-165568,Barry Franz�sisch,Office Supplies,21.36,7.209,West
CA-2017-105669,Sanjit Jacobs,Technology,1415.76,88.485,Central
US-2015-130491,Brosina Hoffman,Office Supplies,5.76,1.728,Central
CA-2017-131807,Greg Guthrie,Furniture,206.352,5.1588,West
CA-2015-137064,Trudy Schmidt,Office Supplies,670.752,-125.766,Central
CA-2016-145135,Cynthia Delaney,Office Supplies,13.36,6.4128,East
CA-2015-143147,Pamela Stobb,Furniture,104.93,-4.497,Central
CA-2016-160717,Maria Etezadi,Technology,26.96,3.7744,West
CA-2015-130113,Aaron Hawkins,Office Supplies,323.1,61.389,West
CA-2017-169607,Christina Anderson,Office Supplies,9.96,4.6812,East
US-2015-145436,Valerie Dominguez,Furniture,389.696,43.8408,South
CA-2017-164826,Jennifer Ferguson,Technology,14.85,4.0095,East
CA-2017-167150,Ben Peterman,Office Supplies,65.568,22.9488,West
US-2017-160759,Arianne Irving,Furniture,63.686,-9.098,East
CA-2015-148432,Mike Caudle,Office Supplies,26.18,0.5236,East
CA-2017-132234,Maribeth Yedwab,Furniture,547.3,175.136,East
CA-2017-133648,Max Ludwig,Office Supplies,11.304,-2.1195,West
CA-2015-164882,Sandra Glassco,Office Supplies,46.84,12.6468,West
CA-2015-156524,Dan Lawera,Office Supplies,19.65,9.039,East
CA-2014-151953,Dorothy Badders,Office Supplies,2.816,0.9856,South
CA-2017-169859,Mike Pelletier,Office Supplies,43.7,20.539,West
CA-2017-106859,Benjamin Farhat,Office Supplies,288.24,138.3552,West
CA-2017-125115,Russell D'Ascenzo,Technology,95.736,20.3439,Central
CA-2017-112956,Tracy Hopkins,Furniture,91.92,31.2528,East
US-2014-169789,Maureen Fritzler,Office Supplies,551.985,-459.9875,West
CA-2017-161956,Dan Reichenbach,Technology,879.984,329.994,West
CA-2015-140984,Craig Carroll,Office Supplies,12.96,4.536,East
CA-2016-157714,Charles Sheldon,Office Supplies,9.99,4.4955,Central
US-2016-165078,Michelle Arnett,Office Supplies,104.9,50.352,Central
CA-2017-164042,Ken Lonsdale,Office Supplies,1.188,-1.9602,Central
CA-2015-122406,Brad Eason,Technology,128.85,3.8655,East
CA-2016-111213,Frank Preis,Office Supplies,63.84,18.5136,East
CA-2016-113831,Anna H�berlin,Office Supplies,62.1,29.808,South
CA-2015-119508,Tracy Zic,Office Supplies,16.9,6.253,West
CA-2016-123120,Christina VanderZanden,Office Supplies,22.72,6.5888,East
CA-2017-127782,Thea Hudgings,Furniture,3.312,0.6624,East
CA-2015-115693,Frank Carlisle,Office Supplies,56.3,15.764,West
CA-2015-151785,Jennifer Jackson,Office Supplies,7.104,2.4864,Central
CA-2014-154095,Odella Nelson,Furniture,239.84,64.7568,East
CA-2015-139164,Christine Sundaresam,Office Supplies,5.43,1.7919,West
CA-2017-146185,Charles Crestani,Office Supplies,31.744,8.3328,Central
CA-2016-110492,John Stevenson,Office Supplies,15.92,7.4824,South
US-2015-156797,Philisse Overcash,Technology,138.0,34.5,East
CA-2015-162761,Sonia Cooley,Office Supplies,1.872,-1.3104,South
CA-2014-150203,Joni Blumstein,Office Supplies,250.26,72.5754,West
CA-2015-102260,Sanjit Jacobs,Office Supplies,720.064,-63.0056,South
US-2017-167318,George Zrebassa,Technology,1649.95,659.98,West
CA-2016-128671,Michelle Tran,Office Supplies,41.86,19.2556,Central
CA-2017-150091,Nora Paige,Technology,45.0,4.95,East
CA-2017-163265,Joy Smith,Furniture,600.558,-8.5794,Central
CA-2017-130036,Ben Peterman,Office Supplies,12.672,3.96,East
CA-2014-144071,Denny Joy,Furniture,79.44,28.5984,West
CA-2017-103765,Jason Gross,Office Supplies,13.762,-24.7716,Central
US-2017-128118,Maribeth Yedwab,Office Supplies,11.673,-7.782,South
CA-2017-132584,Heather Jas,Office Supplies,53.72,13.9672,Central
CA-2016-140256,Pauline Webber,Office Supplies,5.76,1.6704,West
US-2017-107979,Frank Olsen,Office Supplies,35.168,-8.3524,West
CA-2017-113705,Lena Cacioppo,Furniture,292.1,58.42,South
CA-2015-110457,Dave Kipp,Furniture,787.53,165.3813,West
CA-2014-122336,Jonathan Doherty,Office Supplies,30.992,10.0724,East
CA-2014-101476,Shirley Daniels,Technology,69.99,30.0957,East
US-2017-103247,Phillina Ober,Office Supplies,75.792,25.5798,East
CA-2017-132521,Don Weiss,Office Supplies,119.96,33.5888,West
CA-2015-132080,Dave Poirier,Office Supplies,50.112,16.2864,East
CA-2015-124800,Rick Wilson,Office Supplies,86.272,31.2736,West
CA-2014-120768,Irene Maddox,Office Supplies,7.27,1.9629,South
CA-2017-152485,John Dryer,Office Supplies,16.784,-0.2098,Central
CA-2017-129378,Neola Schneider,Office Supplies,61.776,20.8494,West
CA-2014-164385,Nicole Brennan,Office Supplies,143.952,14.3952,East
CA-2017-101042,Adrian Barton,Furniture,821.88,213.6888,South
CA-2017-121615,Daniel Lacy,Office Supplies,52.4,14.148,Central
US-2015-123960,Brian Dahlen,Furniture,29.16,10.7892,South
CA-2017-161956,Dan Reichenbach,Office Supplies,28.4,8.236,West
CA-2015-100685,Suzanne McNair,Office Supplies,5.04,0.2016,Central
CA-2015-115945,Alan Barnes,Office Supplies,304.23,9.1269,West
US-2015-147662,Karl Braun,Technology,71.976,0.8997,East
CA-2017-169894,Mark Van Huff,Office Supplies,20.724,-15.1976,West
US-2017-111920,Paul Stevenson,Office Supplies,36.44,12.0252,Central
US-2017-105046,Bill Eplett,Office Supplies,99.9,47.952,East
CA-2016-129868,Mike Caudle,Office Supplies,7.9,2.054,West
CA-2016-140018,Chloris Kastensmidt,Furniture,127.554,-9.111,East
CA-2017-143245,Alan Dominguez,Furniture,897.15,251.202,East
CA-2016-143924,Steve Carroll,Office Supplies,20.44,9.198,Central
CA-2015-155586,Xylona Preis,Office Supplies,2.21,0.5967,West
CA-2017-161067,Katrina Bavinger,Furniture,181.764,-8.0784,East
CA-2016-133319,Mark Van Huff,Office Supplies,192.16,92.2368,East
US-2017-153948,Frank Merwin,Office Supplies,41.4,19.872,West
CA-2015-158421,Giulietta Baptist,Technology,629.95,176.386,South
CA-2016-124527,Ionia McGrath,Office Supplies,8.32,2.808,West
CA-2016-109827,Laurel Workman,Technology,100.8,21.42,West
CA-2016-123946,Anthony Johnson,Office Supplies,11.34,5.2164,South
US-2016-100461,Jack O'Briant,Office Supplies,106.05,49.8435,Central
US-2017-162670,Monica Federle,Office Supplies,367.96,14.7184,South
CA-2017-123036,Helen Abelman,Technology,37.056,8.8008,East
CA-2016-140382,Ruben Dartt,Technology,862.344,97.0137,West
CA-2016-139941,Christy Brittain,Office Supplies,92.94,41.823,East
US-2017-141677,Heather Kirkland,Office Supplies,32.232,2.4174,Central
CA-2017-127397,Erin Smith,Office Supplies,123.92,38.725,East
CA-2017-118892,Tom Prescott,Furniture,4416.174,-630.882,East
CA-2015-125563,Patrick Ryan,Furniture,67.36,10.104,South
CA-2017-166184,Harold Ryan,Technology,469.99,136.2971,East
CA-2016-132549,Jay Kimmel,Office Supplies,73.36,19.8072,South
US-2017-102904,Cassandra Brandow,Technology,239.92,23.992,South
CA-2017-156664,Beth Paige,Office Supplies,91.36,29.692,East
CA-2016-149237,Chris McAfee,Furniture,26.94,11.3148,Central
CA-2017-137421,Ashley Jarboe,Office Supplies,9.344,1.8688,West
US-2016-157728,Ryan Crowe,Technology,97.98,27.4344,Central
US-2015-150630,Tracy Blumstein,Furniture,124.2,15.525,East
US-2015-138303,Mike Gockenbach,Office Supplies,666.248,-149.9058,East
CA-2015-146563,Cassandra Brandow,Office Supplies,2.724,-4.2222,Central
CA-2017-111178,Tamara Dahlen,Office Supplies,19.56,1.7115,Central
CA-2017-104220,Benjamin Venier,Furniture,34.58,14.5236,Central
CA-2017-150707,Ed Ludwig,Office Supplies,37.66,18.4534,East
US-2015-130519,Nat Gilpin,Office Supplies,15.552,5.4432,South
US-2015-164448,Damala Kotsonis,Office Supplies,29.8,9.3125,West
CA-2014-136280,Corey-Lock,Office Supplies,5.04,1.764,East
CA-2014-122882,Sean Braxton,Technology,32.382,4.3176,East
US-2014-158057,Craig Carroll,Office Supplies,51.465,-39.4565,South
US-2017-111241,Gene McClure,Office Supplies,239.12,77.714,West
CA-2017-124401,Ruben Dartt,Office Supplies,37.68,2.355,West
US-2017-165344,Sean Braxton,Technology,652.995,-935.9595,East
CA-2014-143413,Resi P�lking,Office Supplies,116.28,56.9772,East
CA-2015-104626,Daniel Raglin,Office Supplies,114.6,51.57,East
CA-2014-119375,Yoseph Carroll,Office Supplies,2934.33,792.2691,East
CA-2016-119683,Clytie Kelty,Office Supplies,29.34,13.4964,East
CA-2017-113670,Roland Schwarz,Office Supplies,204.95,100.4255,West
US-2016-107440,Bill Shonely,Office Supplies,25.3,11.891,East
US-2017-100482,Jack Lebron,Technology,27.12,-4.746,East
CA-2017-107748,Alex Grayson,Technology,95.84,34.742,West
CA-2016-109407,Henry Goldwyn,Office Supplies,31.36,15.68,South
US-2017-154851,Becky Pak,Office Supplies,5.715,-4.7625,East
CA-2015-102876,Lisa Ryan,Technology,791.964,-131.994,East
CA-2016-103982,Alex Avila,Office Supplies,3930.072,-786.0144,Central
CA-2017-142174,Darren Powers,Office Supplies,89.568,32.4684,Central
US-2014-123183,Georgia Rosenberg,Office Supplies,22.5,10.8,East
CA-2016-117681,Herbert Flentye,Furniture,556.665,6.549,West
CA-2017-127117,Harry Marie,Furniture,74.45,20.1015,East
CA-2016-125850,Frank Preis,Office Supplies,20.65,9.499,West
CA-2014-102652,Andy Yotov,Furniture,91.96,15.6332,West
CA-2014-141313,Anthony Jacobs,Office Supplies,141.76,66.6272,East
CA-2014-159121,Jack O'Briant,Technology,111.93,34.6983,West
CA-2016-123512,Mike Vittorini,Office Supplies,219.84,107.7216,West
CA-2016-154767,Becky Pak,Furniture,121.96,20.7332,East
CA-2016-109827,Laurel Workman,Technology,269.97,-386.957,West
CA-2017-111220,Jill Stevenson,Office Supplies,5.588,-15.0876,Central
CA-2015-137974,Lauren Leatherbury,Furniture,523.26,125.5824,South
CA-2014-131947,Joseph Airdo,Office Supplies,5.248,0.4592,West
CA-2015-127481,Jonathan Doherty,Office Supplies,97.88,48.94,West
US-2015-160563,Noel Staavos,Furniture,16.02,6.0876,West
CA-2015-158701,James Lanier,Office Supplies,87.36,23.5872,West
CA-2017-101700,Sean O'Donnell,Office Supplies,18.688,7.008,West
CA-2015-125934,Skye Norling,Office Supplies,209.6,96.416,East
CA-2016-140571,Sanjit Jacobs,Office Supplies,319.76,147.0896,South
